sensor_left,sensor_center,sensor_right,steering_output
301.7668689970151,299.326801537222,302.22283048876324,-0.01174730318321906
300.38914418354676,300.54548730574425,300.0251737952058,0.026397838217940832
302.469638638164,301.57606077782066,300.7914814757466,0.09704972586163366
300.71335032507915,300.0729237433948,303.8188244203927,-0.20311001734298542
299.6742450640758,302.22181156757875,300.30687714700764,-0.006903184022773987
301.69207739493316,301.806133275911,302.8701264737175,-0.06435662389774223
300.33415848425904,300.4629566814657,301.04630316431695,-0.030948190015631667
299.5110802168321,299.13437432453424,300.8331235991984,-0.072201156141399
300.3923051344678,300.1812415907193,300.1618811867906,0.027045870684294756
300.953221688552,299.1939735608905,298.828222985313,0.12519568271756726
299.35067384230786,297.5396132668179,300.48977648724826,-0.08959614572881436
299.13405806056477,297.7727370647366,301.61557771240086,-0.13750015266076163
301.21229570820003,300.17556176610617,300.599764165372,0.06156708908804319
298.36401207770575,301.47457454062095,301.2192428892513,-0.1774391641210127
299.7611997018363,299.1874522690003,300.23806583598434,-5.9659933427838596e-05
299.2547419294872,299.6605007699729,299.432635886361,-0.00590497607095017
299.82320082173214,301.35175048988197,300.1086158527992,-0.01534596229528347
300.7264269845169,300.4621373867537,300.87114694568726,-0.005829047359552532
301.1022996362256,298.79519690546255,301.78061262575966,-0.039251579760339154
300.12986355184637,298.8111607960541,300.3342574044499,-0.005480501260870484
299.2433402481256,301.298885227412,299.4160614833271,-0.008319335586054423
302.04425175379026,301.6335024655303,296.4866841451939,0.3351812688677956
297.3476877764438,300.28382681036175,300.61768384459634,-0.25177544017511483
298.08377374915904,300.20149448826794,301.1866666817967,-0.15347361527673342
299.64989524323397,299.0690363008461,302.42603277772326,-0.1355393227429812
301.06782949965793,303.6381908508344,300.4545229134984,0.06455977051446439
302.2198628962025,299.7910646413221,303.1028288797524,-0.0591110248745872
299.6834294190709,301.687573219514,301.4145391456917,-0.09503692376175196
300.2257676085092,299.2931031980744,298.12851990407097,0.1431459595325032
300.1911237036139,300.5442488203793,303.0631280292341,-0.19329273658159424
299.09116515432487,300.692771474785,299.9786168380871,-0.024527057769530528
298.4699599496793,300.83089630266386,298.35555258506605,0.015738958714418345
297.6044519079194,300.21082202468205,303.02434409211224,-0.3263376046977044
300.73123959320833,297.22069911125107,299.91130313378125,0.10339510940755361
301.0060981516301,303.22745080962267,298.1170371309907,0.16514429664409422
